author,name,aff
https://dblp.org/pid/h/JamesAHendler,James A. Hendler,"Rensselaer Polytechnic Institute, Troy, NY, USA"
https://dblp.org/pid/h/JoseHernandezOrallo,José Hernández-Orallo,"Polytechnic University of Valencia, Spain"
https://dblp.org/pid/h/MarcusHutter,Marcus Hutter,"Australian National University, Canberra, Australia"
https://dblp.org/pid/h/ReinholdHaux,Reinhold Haux,"Braunschweig University of Technology, Peter L. Reichertz Institute for Medical Informatics, Germany"
https://dblp.org/pid/h/SiegfriedHandschuh,Siegfried Handschuh,"University of Passau, Germany"
https://dblp.org/pid/h/WynneHsu,Wynne Hsu,National University of Singapore (NUS)
https://dblp.org/pid/k/AntonioKruger,Antonio Krüger,"German Research Center for Artificial Intelligence (DFKI), Saarbrücken, Germany"
https://dblp.org/pid/k/GabrieleKernIsberner,Gabriele Kern-Isberner,"Technical University of Dortmund, Germany"
https://dblp.org/pid/k/HTKung,H. T. Kung 0001,"Harvard University, Cambridge, MA, USA"
https://dblp.org/pid/k/JorgKienzle,Jörg Kienzle,"McGill University, Montreal, Canada"
https://dblp.org/pid/l/ClaudiaLoebbecke,Claudia Löbbecke,"University of Cologne, Germany"
https://dblp.org/pid/l/JaimeLloret,Jaime Lloret Mauri,"Polytechnic University of Valencia, Spain"
https://dblp.org/pid/l/LingjiaLiu,Lingjia Liu 0001,"Virginia Tech, Bradley Department of Electrical and Computer Engineering, Blacksburg, VA, USA"
https://dblp.org/pid/l/MongLiLee,Mong-Li Lee,National University of Singapore (NUS)
https://dblp.org/pid/l/PatLangley,Pat Langley,"Institute for the Study of Learning and Expertise, Palo Alto, CA, USA"
https://dblp.org/pid/l/XueLiu,Xue (Steve) Liu,"McGill University, School of Computer Science, Montreal, QC, Canada"
https://dblp.org/pid/m/ADMali,Amol Dattatraya Mali,"University of Wisconsin-Milwaukee, USA"
https://dblp.org/pid/m/KRMuller,Klaus-Robert Müller,"Technical University of Berlin, Germany"
https://dblp.org/pid/m/ThomasAndreasMeyer,Thomas Andreas Meyer,"CAIR, University of Cape Town"
https://dblp.org/pid/m/VMarkl,Volker Markl,"German Research Center for Artificial Intelligence (DFKI), Berlin, Germany"
https://dblp.org/pid/n/FionaFuiHoonNah,Fiona Fui-Hoon Nah,"Missouri University of Science and Technology, Rolla, MO, USA"
https://dblp.org/pid/n/NassirNavab,Nassir Navab,"Technical University Munich, Germany"
https://dblp.org/pid/n/RaghuOthayothNambiar,Raghunath Othayoth Nambiar,"Cisco Systems, Inc"
https://dblp.org/pid/o/SantiagoOntanon,Santiago Ontañón,Drexel University
https://dblp.org/pid/p/AlunDPreece,Alun D. Preece,"Cardiff University, Crime and Security Research Institute, UK"
https://dblp.org/pid/p/DavidCParkes,David C. Parkes,"Harvard University, School of Engineering and Applied Science"
https://dblp.org/pid/p/JongHyukPark,Jong Hyuk Park,"Seoul National University of Science and Technology (Seoultech), Department of Computer Science and Engineering, South Korea"
https://dblp.org/pid/p/JudeaPearl,Judea Pearl,"University of California, Los Angeles, CA, USA"
https://dblp.org/pid/p/StefanPickl,Stefan Pickl,"Bundeswehr University Munich, Germany"
https://dblp.org/pid/p/VasilePalade,Vasile Palade,"University of Oxford, UK"
https://dblp.org/pid/r/AnnaHelenaRealiCosta,Anna Helena Reali Costa,"University of Sao Paulo, Brazil"
https://dblp.org/pid/r/JacquesRobin,Jacques Robin,"Federal University of Pernambuco, Recife, Brazil"
https://dblp.org/pid/r/KrithiRamamritham,Krithi Ramamritham,"Indian Institute of Technology, Bombay, India"
https://dblp.org/pid/r/MarkORiedl,Mark O. Riedl,"Georgia Institute of Technology, School of Interactive Computing, Atlanta, GA, USA"
https://dblp.org/pid/s/BartSelman,Bart Selman,"Cornell University, Ithaca, USA"
https://dblp.org/pid/s/FrankMichaelSchleif,Frank-Michael Schleif,"Bielefeld University, Germany"
https://dblp.org/pid/s/JamesCSpohrer,Jim Spohrer,"IBM Thomas J. Watson Research Center, Yorktown Heights, USA"
https://dblp.org/pid/s/KengSiau,Keng Siau,"City University of Hong Kong, Department of Information Systems, Hong Kong"
https://dblp.org/pid/s/OShmueli,Oded Shmueli,"Technion - Israel Institute of Technology, Haifa, Israel"
https://dblp.org/pid/s/RolfStadler,Rolf Stadler,"Royal Institute of Technology, Stockholm, Sweden"
https://dblp.org/pid/s/SanjitASeshia,Sanjit A. Seshia,"University of California, Berkeley, USA"
https://dblp.org/pid/s/StephenFSmith,Stephen F. Smith,"Carnegie Mellon University, Robotics Institute, Pittsburgh, PA, USA"
https://dblp.org/pid/t/AnkurTeredesai,Ankur Teredesai,"Rochester Institute of Technology, Henrietta, NY, USA"
https://dblp.org/pid/t/BernhardThalheim,Bernhard Thalheim,"University of Kiel, Germany"
https://dblp.org/pid/t/MurrayTuroff,Murray Turoff,"New Jersey Institute of Technology, Newark, USA"
https://dblp.org/pid/t/PaoloTorroni,Paolo Torroni,"University of Bologna, Italy"
https://dblp.org/pid/t/VicencTorra,Vicenç Torra,"Umeå University, Sweden"
https://dblp.org/pid/v/MMBRVellasco,Marley M. B. R. Vellasco,"Pontifical Catholic University of Rio de Janeiro (PUC-Rio), Department of Electrical Engineering"
https://dblp.org/pid/w/FranzWotawa,Franz Wotawa,"Graz University of Technology, Austria"
https://dblp.org/pid/w/RenataWassermann,Renata Wassermann,"University of Sao Paulo, Brazil"
https://dblp.org/pid/w/StefanWrobel,Stefan Wrobel,"Fraunhofer Institute for Intelligent Analysis and Information Systems, Sankt Augustin, Germany"
https://dblp.org/pid/w/TDWilson,Thomas D. Wilson 0001,"University of Leeds, UK"
https://dblp.org/pid/w/ThomasWiegand,Thomas Wiegand,"Fraunhofer Institute for Telecommunications, Heinrich Hertz Institute (HHI), Berlin, Germany"
https://dblp.org/pid/x/HuiXiong,Hui Xiong 0001,Hong Kong University of Science and Technology
https://dblp.org/pid/x/NaixueXiong,Naixue Xiong,"Sul Ross State University, Department of Computer, Mathematical and Physical Sciences, Alpine, TX, USA"
https://dblp.org/pid/y/JunYang14,Jun Yang 0014,"Huazhong University of Science and Technology, School of Computer Science and Technology, Wuhan, China"
https://dblp.org/pid/y/PhilipSYu,Philip S. Yu,"University of Illinois at Chicago, Department of Computer Science, Chicago, IL, USA"
https://dblp.org/pid/z/AlbertYZomaya,Albert Y. Zomaya,"University of Sydney, Australia"
https://dblp.org/pid/z/ZibinZheng,Zibin Zheng,"Sun Yat-sen University, School of Advanced Computing"
